台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
411501001	411501002		1	1005				
411501002			1	1005				
411510101	411510102	1	2					
411510102			1	2045				
411510201			1	30028				
411510301	411510302	1	2					
411510302	411510303		1	2045				
411510303	411510304		1	2045				
411510304			1	2045				
411510401	411510402	1	2					
411510402			1	2045				
411510501			1	30028				
411510601	411510602	1	2					
411510602			1	30028				
411510901	411510902		1	1005				
411510902			1	1005				
411511001	411511002		1	1005				
411511002			1	1005				
411520101	411520102	1	2					
411520102	411520103		1	1419				
411520103			1	1419				
411520201			1	159301				
411520301	411520302	1	2					
411520302	411520303		1	1419				
411520303	411520304		1	1419				
411520304			1	1419				
411520401	411520402	1	2					
411520402			1	1419				
411520501			1	159301				
411520601	411520602	1	2					
411520602			1	159301				
411520901	411520902		1	1005				
411520902			1	1005				
411521001	411521002		1	1005				
411521002			1	1005				
411530101	411530102	1	2					
411530102			1	2204				
411530201			1	30028				
411530301	411530302	1	2					
411530302	411530303		1	2204				
411530303	411530304		1	2204				
411530304			1	2204				
411530401	411530402	1	2					
411530402			1	2204				
411530501			1	30028				
411530601	411530602	1	2					
411530602	411530603		1	30028				
411530603			1	30028				
411530901	411530902		1	1005				
411530902			1	1005				
411531001	411531002		1	1005				
411531002			1	1005				
411540101	411540102	1	2					
411540102	411540103		1	2045				
411540103	411540104		1	2045				
411540104			1	2045				
411540201			1	30027				
411540301	411540302	1	2					
411540302	411540303		1	2045				
411540303	411540304		1	2045				
411540304			1	2045				
411540401	411540402	1	2					
411540402			1	2045				
411540501			1	30027				
411540601	411540602	1	2					
411540602	411540603		1	30027				
411540603			1	30027				
411540901	411540902		1	1005				
411540902			1	1005				
411541001	411541002		1	1005				
411541002			1	1005				
411550101	411550102	1	2					
411550102	411550103		1	1419				
411550103	411550104		1	1419				
411550104			1	1419				
411550201			1	159301				
411550301	411550302	1	2					
411550302	411550303		1	1419				
411550303			1	1419				
411550401	411550402	1	2					
411550402			1	1419				
411550501			1	159301				
411550601	411550602	1	2					
411550602			1	159301				
411550901	411550902		1	1005				
411550902			1	1005				
411551001	411551002		1	1005				
411551002			1	1005				
411560101	411560102	1	2					
411560102	411560103		1	2204				
411560103			1	2204				
411560201			1	30027				
411560301	411560302	1	2					
411560302	411560303		1	2204				
411560303	411560304		1	2204				
411560304			1	2204				
411560401	411560402	1	2					
411560402			1	2204				
411560501			1	30027				
411560601	411560602	1	2					
411560602			1	30027				
411560901	411560902		1	1005				
411560902			1	1005				
411561001	411561002		1	1005				
411561002			1	1005				
411570101	411570102	1	2					
411570102	411570103		1	2045				
411570103			1	2045				
411570201			1	30029				
411570301	411570302	1	2					
411570302	411570303		1	2045				
411570303	411570304		1	2045				
411570304			1	2045				
411570401	411570402	1	2					
411570402			1	2045				
411570501			1	30029				
411570601	411570602	1	2					
411570602			1	30029				
411570901	411570902		1	1005				
411570902			1	1005				
411571001	411571002		1	1005				
411571002			1	1005				
411580101	411580102	1	2					
411580102	411580103		1	1419				
411580103	411580104		1	1419				
411580104			1	1419				
411580201			1	157601				
411580301	411580302	1	2					
411580302	411580303		1	1419				
411580303			1	1419				
411580401	411580402	1	2					
411580402			1	1419				
411580501			1	157601				
411580601	411580602	1	2					
411580602			1	157601				
411580901	411580902		1	1005				
411580902			1	1005				
411581001	411581002		1	1005				
411581002			1	1005				
411590101	411590102	1	2					
411590102	411590103		1	2204				
411590103			1	2204				
411590201			1	30027				
411590301	411590302	1	2					
411590302	411590303		1	2204				
411590303	411590304		1	2204				
411590304			1	2204				
411590401	411590402	1	2					
411590402			1	2204				
411590501			1	30027				
411590601	411590602	1	2					
411590602			1	30027				
411590901	411590902		1	1005				
411590902			1	1005				
411591001	411591002		1	1005				
411591002			1	1005				
411600101	411600102	1	2					
411600102	411600103		1	2045				
411600103			1	2045				
411600201			1	30028				
411600301	411600302	1	2					
411600302	411600303		1	2045				
411600303	411600304		1	2045				
411600304			1	2045				
411600401	411600402	1	2					
411600402			1	2045				
411600501			1	30028				
411600601	411600602	1	2					
411600602			1	30028				
411600701	411600702		1	1005				
411600702			1	1005				
411600703	411600704		1	1005				
411600704			1	1005				
411600901	411600902		1	1005				
411600902			1	1005				
411601001	411601002		1	1005				
411601002			1	1005				
411700101	411700102		1	20172				
411700102	411700103	1	2					
411700103	411700104		1	20172				
411700104	411700105		1	20172				
411700105	411700106	1	2					
411700106	411700107		1	20172				
411700107	411700108		1	20172				
411700108	411700109		1	20172				
411700109	411700110		1	20172				
411700110	411700111		1	20172				
411700111	411700112,411700114		1	20172				
411700112	411700113		2					
411700113			1	20172				
411700114	411700115		2					
411700115			1	20172				
411700201	411700202,411700203		1	20172				
411700202			2					
411700203	411700204		2					
411700204			1	20172				
412100101	412100102		1	1005				
412100102			1	1005				
412100201	412100202		1	1005				
412100202	412100203		1	1005				
412100203	412100204		1	1019				
412100204	412100205		1	1005				
412100205	412100206,412100207		1	1019				
412100206	412100208	1	2					
412100207	412100208	1	2					
412100208	412100209		1	1019				
412100209	412100210		1	1019				
412100210	412100211		1	1005				
412100211	412100212		1	1019				
412100212	412100213		1	1005				
412100213	412100214		1	1019				
412100214	412100215		1	1019				
412100215	412100216		1	1019				
412100216	412100217	1	2					
412100217	412100218		1	1019				
412100218	412100219		1	1019				
412100219	412100220		1	1005				
412100220	412100221		1	1019				
412100221	412100222		1	1005				
412100222	412100223		1	1019				
412100223	412100224		1	1005				
412100224	412100225		1	1019				
412100225	412100226		1	1005				
412100226	412100227		1	1019				
412100227	412100228		1	1005				
412100228	412100229		1	1019				
412100229	412100230,412100231		1	1005				
412100230	412100232	1	2					
412100231	412100232	1	2					
412100232	412100233		1	1019				
412100233			1	1005				
412100301	412100302		1	1005				
412100302	412100303	1	2					
412100303	412100304		1	1018				
412100304	412100305		1	1018				
412100305	412100306,412100307		1	1005				
412100306	412100308	1	2					
412100307	412100308	1	2					
412100308	412100309		1	1018				
412100309	412100310		1	1005				
412100310	412100311		1	1005				
412100311	412100312	1	2					
412100312	412100313		1	1005				
412100313	412100314		1	1018				
412100314	412100315		1	1018				
412100315	412100316		1	1005				
412100316	412100317,412100318		1	1018				
412100317	412100319	1	2					
412100318	412100319	1	2					
412100319	412100320		1	1018				
412100320	412100321		1	1018				
412100321	412100322	1	2					
412100322	412100323		1	1018				
412100323	412100324		1	1018				
412100324	412100325		1	1005				
412100325	412100326	1	2					
412100326	412100327		1	1018				
412100327	412100328		1	1018				
412100328	412100329		1	1005				
412100329	412100330		1	1018				
412100330			1	1018				
412100401	412100402		1	10354				
412100402	412100403		1	10354				
412100403	412100404		1	1005				
412100404	412100405		1	10354				
412100405			1	1018				
412100406			1	1670				
412100501	412100502		1	1005				
412100502	412100503,412100504		1	1018				
412100503	412100505	1	2					
412100504	412100505	1	2					
412100505	412100506		1	1018				
412100506	412100507		1	1005				
412100507	412100508		1	1018				
412100508	412100509		1	1018				
412100509	412100510		1	1018				
412100510	412100511		1	1018				
412100511	412100512		1	1005				
412100512	412100513		1	1005				
412100513	412100514		1	1018				
412100514	412100515		1	1018				
412100515	412100516		1	1005				
412100516	412100517		1	1018				
412100517	412100518		1	1018				
412100518	412100519		1	1005				
412100519	412100520		1	1005				
412100520	412100521		1	1018				
412100521	412100522	1	2					
412100522	412100523		1	1018				
412100523	412100524		1	1018				
412100524	412100525		1	1018				
412100525	412100526		1	1018				
412100526	412100527		1	1005				
412100527	412100528		1	1018				
412100528	412100529		1	1018				
412100529	412100530		1	1005				
412100530	412100531		1	1018				
412100531	412100532		1	1018				
412100532	412100533		1	1005				
412100533	412100534		1	1018				
412100534	412100535		1	1018				
412100535	412100536		1	1018				
412100536	412100537		1	1018				
412100537	412100538		1	1018				
412100538	412100539		1	1005				
412100539	412100540	1	2					
412100540	412100541		1	1018				
412100541	412100542		1	1018				
412100542	412100543		1	1018				
412100543	412100544		1	1005				
412100544	412100545		1	1005				
412100545	412100546		1	1018				
412100546	412100547		1	1018				
412100547	412100548		1	1018				
412100548	412100549		1	1018				
412100549			1	1018				
412100601	412100602		1	1018				
412100602			1	1005				
412109901			1	1019				
412110101	412110102		1	1005				
412110102	412110103		1	1018				
412110103	412110104		1	1005				
412110104	412110105	1	2					
412110105	412110106		1	1018				
412110106	412110107		1	1018				
412110107	412110108		1	1005				
412110108	412110109		1	1018				
412110109	412110110		1	1018				
412110110	412110111		1	1018				
412110111	412110112,412110113		1	1005				
412110112	412110114	1	2					
412110113	412110114	1	2					
412110114	412110115		1	1005				
412110115	412110116		1	1018				
412110116			1	1018				
412110201	412110202		1	1018				
412110202	412110203		1	1005				
412110203	412110204		1	1005				
412110204	412110205,412110206		1	1018				
412110205	412110207	1	2					
412110206	412110207	1	2					
412110207	412110208		1	1005				
412110208	412110209		1	1018				
412110209	412110210		1	1005				
412110210	412110211		1	1018				
412110211	412110212		1	1018				
412110212	412110213		1	1005				
412110213	412110214		1	1018				
412110214	412110215	1	2					
412110215	412110216		1	1018				
412110216	412110217		1	1005				
412110217	412110218		1	1018				
412110218	412110219		1	1018				
412110219	412110220	1	2					
412110220	412110221		1	1005				
412110221	412110222		1	1018				
412110222	412110223		1	1018				
412110223	412110224		1	1018				
412110224	412110225		1	1005				
412110225	412110226		1	1005				
412110226			1	1018				
412110301	412110302,412110303		1	1005				
412110302	412110304	1	2					
412110303	412110304	1	2					
412110304	412110305		1	1018				
412110305	412110306		1	1018				
412110306	412110307		1	1005				
412110307	412110308		1	1018				
412110308	412110309	1	2					
412110309	412110310		1	1018				
412110310	412110311		1	1018				
412110311	412110312		1	1018				
412110312	412110313		1	1018				
412110313	412110314		1	1005				
412110314			1	1018				
412110401	412110402		1	1005				
412110402	412110403		1	1005				
412110403	412110404	1	2	玩家				
412110404	412110405		1	1005				
412110405	412110406		1	1018				
412110406	412110407		1	1005				
412110407	412110408,412110409		1	1005				
412110408	412110410	1	2	玩家				
412110409	412110410	1	2					
412110410	412110411		1	1005				
412110411	412110412		1	10205				
412110412			1	1005				
412110501	412110502		1	1670				
412110502			1	1670				
412110601	412110602		1	1005				
412110602			1	1005				
412120101	412120102		1	1005				
412120102	412120103,412120104		1	1005				
412120103	412120105	1	2					
412120104	412120105	1	2					
412120105	412120106		1	140901				
412120106	412120107		1	140901				
412120107	412120108		1	140901				
412120108	412120109		1	1018				
412120109	412120110		1	140901				
412120110	412120111		1	140901				
412120111	412120112		1	140901				
412120112	412120113		1	1018				
412120113	412120114		1	140901				
412120114	412120115		1	1018				
412120115	412120116		1	1005				
412120116	412120117	1	2					
412120117	412120118		1	1005				
412120118	412120119		1	140901				
412120119	412120120		1	1005				
412120120	412120121		1	140901				
412120121	412120122	1	2					
412120122	412120123		1	1005				
412120123	412120124		1	140901				
412120124	412120125		1	140901				
412120125	412120126		1	1005				
412120126	412120127		1	140901				
412120127	412120128		1	140901				
412120128	412120129,412120130		1	1018				
412120129	412120131	1	2					
412120130	412120131	1	2					
412120131	412120132		1	140901				
412120132	412120201		1	140901				
412120201	412120202		1	1005				
412120202	412120203	1	2					
412120203	412120204		1	1005				
412120204	412120205		1	1018				
412120205	412120206	1	2					
412120206	412120207		1	1018				
