商品ID	商店类型	对应物品ID	轮替商品ID	对应物品数量	消耗金币	消耗水晶	消耗创世结晶	[消耗物品]1ID	[消耗物品]1数量	[消耗物品]2ID	[消耗物品]2数量	[消耗物品]3ID	[消耗物品]3数量	[消耗物品]4ID	[消耗物品]4数量	限购数量	刷新类型	刷新参数	提前预览天数	上架时间	下架时间	是否终身限购	前置条件	前置条件参数	条件参数1	条件参数2	前置条件屏蔽显示	最小可见等级	最小队伍等级	最大队伍等级	排序等级	二级页签ID	n选1组ID	显示平台
207575	1013	59313		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207576	1013	59314		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207577	1013	59320		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207578	1013	59321		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207579	1013	59322		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207580	1013	59323		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207581	1013	59324		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207582	1013	59330		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207583	1013	59331		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207584	1013	59332		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207585	1013	59333		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207586	1013	59334		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207587	1013	59340		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207588	1013	59341		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207589	1013	59342		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207590	1013	59343		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207591	1013	59344		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207592	1013	59350		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207593	1013	59351		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207594	1013	59352		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207595	1013	59353		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207596	1013	59354		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207597	1013	59410		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207598	1013	59411		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207599	1013	59412		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207600	1013	59413		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207601	1013	59414		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207602	1013	59420		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207603	1013	59421		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207604	1013	59422		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207605	1013	59423		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207606	1013	59424		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207607	1013	59430		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207608	1013	59431		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207609	1013	59432		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207610	1013	59433		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207611	1013	59434		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207612	1013	59440		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207613	1013	59441		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207614	1013	59442		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207615	1013	59443		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207616	1013	59444		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207617	1013	59450		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207618	1013	59451		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207619	1013	59452		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207620	1013	59453		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207621	1013	59454		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207622	1013	59510		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207623	1013	59511		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207624	1013	59512		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207625	1013	59513		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207626	1013	59514		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207627	1013	59520		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207628	1013	59521		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207629	1013	59522		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207630	1013	59523		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207631	1013	59524		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207632	1013	59530		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207633	1013	59531		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207634	1013	59532		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207635	1013	59533		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207636	1013	59534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207637	1013	59540		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207638	1013	59541		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207639	1013	59542		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207640	1013	59543		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207641	1013	59544		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207642	1013	59550		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207643	1013	59551		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207644	1013	59552		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207645	1013	59553		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207646	1013	59554		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207647	1013	60110		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207648	1013	60111		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207649	1013	60112		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207650	1013	60113		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207651	1013	60114		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207652	1013	60120		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207653	1013	60121		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207654	1013	60122		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207655	1013	60123		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207656	1013	60124		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207657	1013	60130		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207658	1013	60131		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207659	1013	60132		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207660	1013	60133		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207661	1013	60134		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207662	1013	60140		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207663	1013	60141		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207664	1013	60142		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207665	1013	60143		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207666	1013	60144		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207667	1013	60150		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207668	1013	60151		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207669	1013	60152		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207670	1013	60153		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207671	1013	60154		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207672	1013	60210		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207673	1013	60211		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207674	1013	60212		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207675	1013	60213		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207676	1013	60214		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207677	1013	60220		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207678	1013	60221		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207679	1013	60222		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207680	1013	60223		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207681	1013	60224		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207682	1013	60230		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207683	1013	60231		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207684	1013	60232		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207685	1013	60233		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207686	1013	60234		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207687	1013	60240		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207688	1013	60241		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207689	1013	60242		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207690	1013	60243		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207691	1013	60244		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207692	1013	60250		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207693	1013	60251		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207694	1013	60252		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207695	1013	60253		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207696	1013	60254		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207697	1013	60310		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207698	1013	60311		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207699	1013	60312		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207700	1013	60313		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207701	1013	60314		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207702	1013	60320		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207703	1013	60321		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207704	1013	60322		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207705	1013	60323		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207706	1013	60324		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207707	1013	60330		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207708	1013	60331		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207709	1013	60332		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207710	1013	60333		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207711	1013	60334		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207712	1013	60340		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207713	1013	60341		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207714	1013	60342		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207715	1013	60343		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207716	1013	60344		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207717	1013	60350		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207718	1013	60351		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207719	1013	60352		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207720	1013	60353		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207721	1013	60354		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207722	1013	60410		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207723	1013	60411		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207724	1013	60412		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207725	1013	60413		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207726	1013	60414		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207727	1013	60420		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207728	1013	60421		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207729	1013	60422		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207730	1013	60423		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207731	1013	60424		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207732	1013	60430		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207733	1013	60431		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207734	1013	60432		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207735	1013	60433		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207736	1013	60434		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207737	1013	60440		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207738	1013	60441		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207739	1013	60442		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207740	1013	60443		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207741	1013	60444		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207742	1013	60450		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207743	1013	60451		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207744	1013	60452		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207745	1013	60453		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207746	1013	60454		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207747	1013	61110		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207748	1013	61111		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207749	1013	61112		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207750	1013	61113		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207751	1013	61114		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207752	1013	61120		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207753	1013	61121		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207754	1013	61122		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207755	1013	61123		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207756	1013	61124		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207757	1013	61130		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207758	1013	61131		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207759	1013	61132		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207760	1013	61133		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207761	1013	61134		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207762	1013	61140		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207763	1013	61141		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207764	1013	61142		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207765	1013	61143		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207766	1013	61144		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207767	1013	61150		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207768	1013	61151		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207769	1013	61152		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
207770	1013	61153		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
